alocacao_id,auditor_id,projeto_id,nivel_num,anos_experiencia,n_skills_auditor,n_setores_exp,n_certificacoes,disponibilidade_pct,ingles,espanhol,performance_media,complexidade_num,nivel_min_num,n_skills_requeridas,n_certs_requeridas,duracao_dias,ingles_requerido,nivel_gap,skills_overlap,skills_match_pct,nivel_match,setor_match,cert_match,fit_score,aud_skill_IFRS,req_skill_IFRS,match_skill_IFRS,aud_skill_USGAAP,req_skill_USGAAP,match_skill_USGAAP,aud_skill_BRGAAP,req_skill_BRGAAP,match_skill_BRGAAP,aud_skill_SOX,req_skill_SOX,match_skill_SOX,aud_skill_COSO,req_skill_COSO,match_skill_COSO,aud_skill_CISA,req_skill_CISA,match_skill_CISA,aud_skill_ISO27001,req_skill_ISO27001,match_skill_ISO27001,aud_skill_Auditoria_Financeira,req_skill_Auditoria_Financeira,match_skill_Auditoria_Financeira,aud_skill_Auditoria_Operacional,req_skill_Auditoria_Operacional,match_skill_Auditoria_Operacional,aud_skill_Auditoria_TI,req_skill_Auditoria_TI,match_skill_Auditoria_TI,aud_skill_Auditoria_Fiscal,req_skill_Auditoria_Fiscal,match_skill_Auditoria_Fiscal,aud_skill_Auditoria_Compliance,req_skill_Auditoria_Compliance,match_skill_Auditoria_Compliance,aud_skill_Forensics_Antilavagem,req_skill_Forensics_Antilavagem,match_skill_Forensics_Antilavagem,aud_skill_ESG_Sustentabilidade,req_skill_ESG_Sustentabilidade,match_skill_ESG_Sustentabilidade,aud_skill_Gestao_Riscos,req_skill_Gestao_Riscos,match_skill_Gestao_Riscos,aud_cert_CPA,req_cert_CPA,aud_cert_CIA,req_cert_CIA,aud_cert_CISA,req_cert_CISA,aud_cert_CFE,req_cert_CFE,aud_cert_CRC,req_cert_CRC,aud_cert_ACCA,req_cert_ACCA,aud_cert_CFA,req_cert_CFA
ALOC-00471,AUD-0111,PRJ-0017,1,5,7,1,0,15.3,1,0,3.69,1,2,5,1,17,0,-1,3,0.6,0.6,0.0,0.0,0.42,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ALOC-00472,AUD-0080,PRJ-0062,1,6,6,3,0,72.5,1,0,3.07,1,1,4,1,12,0,0,2,0.5,1.0,1.0,0.0,0.6257,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-00473,AUD-0011,PRJ-0003,1,3,4,2,2,72.1,1,0,3.28,1,1,4,1,19,0,0,0,0.0,1.0,0.0,0.0,0.3081,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
ALOC-00474,AUD-0196,PRJ-0258,1,3,6,3,0,25.9,0,0,3.92,1,2,3,1,13,1,-1,1,0.3333,0.6,1.0,0.0,0.4493,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-00475,AUD-0020,PRJ-0041,3,14,8,2,4,54.1,0,1,4.32,2,3,5,2,37,1,0,2,0.4,1.0,0.0,0.0,0.4225,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
ALOC-00476,AUD-0138,PRJ-0251,4,20,11,4,5,54.0,1,1,5.0,2,2,4,2,26,1,2,2,0.5,0.9,1.0,0.5,0.681,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0
ALOC-00477,AUD-0065,PRJ-0054,0,0,2,2,1,36.3,0,0,2.75,1,2,4,1,27,0,-2,1,0.25,0.2,0.0,0.0,0.2589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ALOC-00478,AUD-0112,PRJ-0185,1,4,6,1,1,80.3,0,0,3.77,2,3,4,2,62,1,-2,1,0.25,0.2,0.0,0.5,0.275,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
ALOC-00479,AUD-0171,PRJ-0114,1,3,5,3,1,48.5,1,0,2.75,1,1,3,1,30,0,0,2,0.6667,1.0,0.0,0.0,0.5202,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ALOC-00480,AUD-0075,PRJ-0183,3,17,10,3,3,30.2,1,0,4.36,2,2,5,2,34,1,1,2,0.4,0.95,1.0,0.5,0.6499,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0
ALOC-00481,AUD-0092,PRJ-0292,1,6,6,1,1,32.6,1,0,2.53,2,2,6,2,29,1,-1,2,0.3333,0.6,0.0,0.0,0.2902,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ALOC-00482,AUD-0008,PRJ-0167,2,5,9,3,3,11.8,1,1,4.07,2,3,4,2,44,1,-1,3,0.75,0.6,0.0,0.5,0.5411,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
ALOC-00483,AUD-0125,PRJ-0051,1,5,4,1,1,92.3,1,1,3.24,2,2,6,2,21,1,-1,2,0.3333,0.6,0.0,0.0,0.3988,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
ALOC-00484,AUD-0060,PRJ-0098,0,1,3,2,1,54.6,0,0,2.3,1,1,5,1,16,0,-1,1,0.2,0.6,0.0,0.0,0.2984,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ALOC-00485,AUD-0196,PRJ-0191,1,3,6,3,0,25.9,0,0,3.92,0,1,2,0,5,0,0,1,0.5,1.0,0.0,1.0,0.6064,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00486,AUD-0113,PRJ-0283,0,1,3,1,0,52.7,1,0,2.88,1,1,5,1,21,0,-1,0,0.0,0.6,0.0,0.0,0.1922,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ALOC-00487,AUD-0047,PRJ-0084,2,5,7,2,1,16.3,1,0,3.57,3,4,6,3,40,1,-2,3,0.5,0.2,0.0,0.3333,0.3781,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
ALOC-00488,AUD-0001,PRJ-0299,2,8,8,4,1,66.8,1,0,3.65,2,3,4,2,35,1,-1,3,0.75,0.6,1.0,0.0,0.6793,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
ALOC-00489,AUD-0158,PRJ-0295,3,16,11,3,3,46.3,1,0,4.74,0,1,2,0,8,0,2,2,1.0,0.9,0.0,1.0,0.7686,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
ALOC-00490,AUD-0149,PRJ-0044,1,6,4,2,0,28.5,1,0,3.45,1,2,3,1,27,0,-1,1,0.3333,0.6,0.0,0.0,0.3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ALOC-00491,AUD-0171,PRJ-0141,1,3,5,3,1,48.5,1,0,2.75,1,1,4,1,20,0,0,0,0.0,1.0,1.0,0.0,0.4009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ALOC-00492,AUD-0139,PRJ-0083,0,3,2,2,0,60.9,1,1,3.26,3,4,7,3,44,1,-4,1,0.1429,0.0,0.0,0.0,0.0708,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ALOC-00493,AUD-0114,PRJ-0035,2,6,9,1,2,27.8,1,0,3.63,0,1,4,0,7,0,1,2,0.5,0.95,0.0,1.0,0.5823,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ALOC-00494,AUD-0148,PRJ-0110,3,12,11,1,2,61.5,0,1,3.98,3,4,7,3,50,1,-1,4,0.5714,0.6,0.0,0.6667,0.5226,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
ALOC-00495,AUD-0028,PRJ-0272,2,7,7,4,2,80.8,0,0,3.29,1,2,3,1,24,0,0,2,0.6667,1.0,1.0,0.0,0.7389,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ALOC-00496,AUD-0117,PRJ-0070,0,2,2,2,1,26.5,0,0,3.07,1,1,3,1,37,0,-1,0,0.0,0.6,0.0,0.0,0.1559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ALOC-00497,AUD-0056,PRJ-0164,2,7,6,1,3,72.9,1,0,4.2,2,2,5,2,12,1,0,3,0.6,1.0,0.0,0.5,0.6078,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
ALOC-00498,AUD-0085,PRJ-0283,4,22,11,1,5,19.2,1,0,4.71,1,1,5,1,21,0,3,5,1.0,0.85,0.0,1.0,0.8695,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
ALOC-00499,AUD-0131,PRJ-0243,2,8,9,4,2,30.5,1,0,3.84,0,1,3,0,12,0,1,2,0.6667,0.95,0.0,1.0,0.6705,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ALOC-00500,AUD-0059,PRJ-0224,2,10,8,3,2,23.3,0,0,4.4,1,2,4,1,10,1,0,2,0.5,1.0,0.0,0.0,0.4136,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
ALOC-00501,AUD-0081,PRJ-0247,1,6,6,2,1,36.3,1,0,3.22,0,1,3,0,8,0,0,1,0.3333,1.0,0.0,1.0,0.4847,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00502,AUD-0113,PRJ-0284,0,1,3,1,0,52.7,1,0,2.88,3,3,6,3,58,1,-3,1,0.1667,0.0,0.0,0.0,0.1139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ALOC-00503,AUD-0056,PRJ-0218,2,7,6,1,3,72.9,1,0,4.2,1,2,5,1,29,0,0,4,0.8,1.0,0.0,1.0,0.7631,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
ALOC-00504,AUD-0081,PRJ-0035,1,6,6,2,1,36.3,1,0,3.22,0,1,4,0,7,0,0,2,0.5,1.0,0.0,1.0,0.62,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00505,AUD-0186,PRJ-0095,0,3,5,2,0,80.1,0,1,2.8,2,3,4,2,28,1,-3,1,0.25,0.0,0.0,0.0,0.0917,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ALOC-00506,AUD-0025,PRJ-0235,1,5,6,2,2,14.3,0,0,3.44,1,2,4,1,25,0,-1,2,0.5,0.6,0.0,1.0,0.5446,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ALOC-00507,AUD-0016,PRJ-0297,1,1,4,1,0,50.7,0,1,3.54,2,3,5,2,25,1,-2,2,0.4,0.2,0.0,0.0,0.2374,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ALOC-00508,AUD-0044,PRJ-0300,3,15,8,4,4,57.4,1,0,4.86,0,0,2,0,10,0,3,0,0.0,0.85,0.0,1.0,0.3988,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
ALOC-00509,AUD-0148,PRJ-0280,3,12,11,1,2,61.5,0,1,3.98,2,3,4,2,43,1,0,3,0.75,1.0,0.0,0.5,0.5833,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
ALOC-00510,AUD-0019,PRJ-0233,0,3,4,2,0,53.6,0,1,2.51,1,1,5,1,22,1,-1,2,0.4,0.6,0.0,0.0,0.3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00511,AUD-0090,PRJ-0048,1,3,7,1,2,43.8,1,0,4.0,3,4,6,3,86,1,-3,3,0.5,0.0,0.0,0.6667,0.3698,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
ALOC-00512,AUD-0095,PRJ-0162,1,5,7,3,0,36.2,1,0,3.78,2,2,5,2,55,1,-1,3,0.6,0.6,0.0,0.0,0.4667,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ALOC-00513,AUD-0083,PRJ-0122,4,22,13,2,5,61.0,1,0,5.0,2,2,6,2,31,1,2,5,0.8333,0.9,0.0,1.0,0.7632,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
ALOC-00514,AUD-0153,PRJ-0049,1,4,6,2,1,84.5,0,0,3.15,2,3,4,2,30,1,-2,1,0.25,0.2,1.0,0.0,0.2674,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
ALOC-00515,AUD-0170,PRJ-0157,3,11,9,2,4,60.7,1,0,4.52,2,3,4,2,23,1,0,3,0.75,1.0,1.0,1.0,0.8359,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
ALOC-00516,AUD-0113,PRJ-0274,0,1,3,1,0,52.7,1,0,2.88,2,2,6,2,27,1,-2,0,0.0,0.2,0.0,0.0,0.0719,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ALOC-00517,AUD-0037,PRJ-0180,2,7,7,4,2,23.0,1,1,3.57,3,3,6,3,60,1,-1,2,0.3333,0.6,1.0,0.6667,0.585,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
ALOC-00518,AUD-0035,PRJ-0212,1,5,5,1,1,54.0,1,1,2.9,1,1,3,1,13,1,0,0,0.0,1.0,0.0,0.0,0.2582,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ALOC-00519,AUD-0182,PRJ-0204,0,1,2,1,0,32.6,1,0,2.93,0,1,2,0,12,1,-1,0,0.0,0.6,0.0,1.0,0.3329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00520,AUD-0187,PRJ-0125,2,9,8,2,2,55.0,1,0,2.83,3,3,7,3,55,1,-1,4,0.5714,0.6,0.0,0.0,0.4531,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
ALOC-00521,AUD-0166,PRJ-0023,2,8,7,4,1,37.2,1,0,4.16,2,3,5,2,73,1,-1,3,0.6,0.6,1.0,0.0,0.589,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ALOC-00522,AUD-0029,PRJ-0165,0,0,2,2,1,30.9,0,0,3.26,2,2,6,2,61,1,-2,1,0.1667,0.2,0.0,0.0,0.1726,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ALOC-00523,AUD-0025,PRJ-0016,1,5,6,2,2,14.3,0,0,3.44,3,4,7,3,108,1,-3,1,0.1429,0.0,1.0,0.0,0.1949,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
ALOC-00524,AUD-0063,PRJ-0179,3,14,11,1,2,10.8,1,0,3.97,0,0,3,0,9,0,3,2,0.6667,0.85,0.0,1.0,0.6412,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ALOC-00525,AUD-0167,PRJ-0005,4,21,13,4,3,75.5,1,0,5.0,0,0,2,0,8,0,4,2,1.0,0.8,1.0,1.0,0.8922,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
ALOC-00526,AUD-0083,PRJ-0041,4,22,13,2,5,61.0,1,0,5.0,2,3,5,2,37,1,1,4,0.8,0.95,0.0,0.5,0.6497,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0
ALOC-00527,AUD-0012,PRJ-0111,3,13,8,2,4,72.5,1,0,3.9,2,3,5,2,22,1,0,2,0.4,1.0,0.0,1.0,0.5993,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
ALOC-00528,AUD-0035,PRJ-0160,1,5,5,1,1,54.0,1,1,2.9,1,1,3,1,21,0,0,0,0.0,1.0,0.0,0.0,0.2213,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ALOC-00529,AUD-0108,PRJ-0234,4,25,12,2,3,23.9,1,1,4.76,0,0,2,0,9,0,4,1,0.5,0.8,0.0,1.0,0.5437,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ALOC-00530,AUD-0060,PRJ-0014,0,1,3,2,1,54.6,0,0,2.3,1,2,4,1,27,0,-2,0,0.0,0.2,0.0,0.0,0.129,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALOC-00531,AUD-0006,PRJ-0079,0,0,5,2,0,18.7,1,0,2.27,0,1,3,0,15,0,-1,0,0.0,0.6,0.0,1.0,0.4063,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00532,AUD-0184,PRJ-0004,0,1,4,1,1,74.6,1,0,3.11,3,3,7,3,46,1,-3,4,0.5714,0.0,0.0,0.3333,0.3573,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
ALOC-00533,AUD-0065,PRJ-0036,0,0,2,2,1,36.3,0,0,2.75,2,2,5,2,26,1,-2,2,0.4,0.2,0.0,0.0,0.2702,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ALOC-00534,AUD-0105,PRJ-0269,0,0,4,1,0,61.0,0,1,2.76,1,2,3,1,20,0,-2,1,0.3333,0.2,0.0,0.0,0.2266,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ALOC-00535,AUD-0039,PRJ-0179,0,2,5,1,0,25.2,0,0,3.45,0,0,3,0,9,0,0,2,0.6667,1.0,0.0,1.0,0.6656,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
